# Tetrahedron method
       18.7896350864        0.4163192962
       19.0606861246        0.2986268371
       19.3317371628        0.2731304530
       19.6027882009        0.2389871127
       19.8738392391        0.2104651708
       20.1448902773        0.2237658125
       20.4159413155        0.2122315964
       20.6869923536        0.1836511873
       20.9580433918        0.1989583356
       21.2290944300        0.1651204625
       21.5001454682        0.1900869883
       21.7711965063        0.1916386240
       22.0422475445        0.1820391301
       22.3132985827        0.1796703754
       22.5843496208        0.1785598826
       22.8554006590        0.1905712795
       23.1264516972        0.2069754408
       23.3975027354        0.2190241971
       23.6685537735        0.0399877826
       23.9396048117        0.1256133315
       24.2106558499        0.1912226664
       24.4817068881        0.1810065895
       24.7527579262        0.1658822686
       25.0238089644        0.1591036091
       25.2948600026        0.1565362633
       25.5659110407        0.1532679549
       25.8369620789        0.1528362715
       26.1080131171        0.1382181619
       26.3790641553        0.0582792676
       26.6501151934        0.0587531801
       26.9211662316        0.0586437104
       27.1922172698        0.0584642208
       27.4632683080        0.0579809066
       27.7343193461        0.0569415490
       28.0053703843        0.0565503366
       28.2764214225        0.0565272515
       28.5474724607        0.0574507080
       28.8185234988        0.0578249395
       29.0895745370        0.0570234606
       29.3606255752        0.0565105813
       29.6316766133        0.0559579673
       29.9027276515        0.0594786993
       30.1737786897        0.0558722353
       30.4448297279        0.0522694545
       30.7158807660        0.0419092850
       30.9869318042        0.0424805231
       31.2579828424        0.0440548486
       31.5290338806        0.0461165114
       31.8000849187        0.0469991845
       32.0711359569        0.0478014496
       32.3421869951        0.0485855801
       32.6132380332        0.0519858597
       32.8842890714        0.0532792619
       33.1553401096        0.0545437454
       33.4263911478        0.0559951795
       33.6974421859        0.0589390347
       33.9684932241        0.0606564240
       34.2395442623        0.0615042391
       34.5105953005        0.0665574939
       34.7816463386        0.0679669812
       35.0526973768        0.0692009842
       35.3237484150        0.0733387803
       35.5947994531        0.0765709674
       35.8658504913        0.0767168587
       36.1369015295        0.0850565866
       36.4079525677        0.0953240609
       36.6790036058        0.0847427834
       36.9500546440        0.0677234102
       37.2211056822        0.0648804788
       37.4921567204        0.0622301043
       37.7632077585        0.0601000767
       38.0342587967        0.0531889142
       38.3053098349        0.0503935031
       38.5763608730        0.0483082555
       38.8474119112        0.0748691924
       39.1184629494        0.0591926640
       39.3895139876        0.0644157520
       39.6605650257        0.0698071260
       39.9316160639        0.0583752175
       40.2026671021        0.0895103037
       40.4737181403        0.0650172070
       40.7447691784        0.1131818865
       41.0158202166        0.1317142873
       41.2868712548        0.1072000094
       41.5579222929        0.1083090300
       41.8289733311        0.1099591058
       42.1000243693        0.1254549323
       42.3710754075        0.4788641454
       42.6421264456        1.2734629466
       42.9131774838        0.6921061508
       43.1842285220        0.3661196431
       43.4552795602        0.3362128231
       43.7263305983        0.3210291979
       43.9973816365        0.3229776388
       44.2684326747        0.4712111375
       44.5394837128        0.4447581922
       44.8105347510        0.9199532866
       45.0815857892        0.8296572713
       45.3526368274        0.0000000000
       45.6236878655        0.0000000000
       45.8947389037        0.0000000000
       46.1657899419        0.0000000000
       46.4368409801        0.0000000000
       46.7078920182        0.0000000000
       46.9789430564        0.0000000000
       47.2499940946        0.0000000000
       47.5210451328        0.0000000000
       47.7920961709        0.0000000000
       48.0631472091        0.0000000000
       48.3341982473        0.0000000000
       48.6052492854        0.0000000000
       48.8763003236        0.0000000000
       49.1473513618        0.0000000000
       49.4184024000        0.0000000000
       49.6894534381        0.0000000000
